location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
3175328,"Hilton","pm1",11,"µg/m³","2024-10-24T04:00:00Z","2024-10-23T23:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",17.170833349227905,"µg/m³","2024-10-24T05:00:00Z","2024-10-24T00:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",16.895833492279053,"µg/m³","2024-10-24T06:00:00Z","2024-10-24T01:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",21.59090874411843,"µg/m³","2024-10-24T07:00:00Z","2024-10-24T02:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",17.33750009536743,"µg/m³","2024-10-24T08:00:00Z","2024-10-24T03:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",17.33750009536743,"µg/m³","2024-10-24T09:00:00Z","2024-10-24T04:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",13.90416669845581,"µg/m³","2024-10-24T10:00:00Z","2024-10-24T05:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",26.034848646684125,"µg/m³","2024-10-24T19:00:00Z","2024-10-24T14:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",25.233333269755047,"µg/m³","2024-10-24T20:00:00Z","2024-10-24T15:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",25.675000031789143,"µg/m³","2024-10-24T21:00:00Z","2024-10-24T16:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",32.13333304723104,"µg/m³","2024-10-24T22:00:00Z","2024-10-24T17:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",24.383333206176758,"µg/m³","2024-10-24T23:00:00Z","2024-10-24T18:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",25.5625,"µg/m³","2024-10-25T00:00:00Z","2024-10-24T19:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",20.84583330154419,"µg/m³","2024-10-25T01:00:00Z","2024-10-24T20:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",14.195833285649618,"µg/m³","2024-10-25T02:00:00Z","2024-10-24T21:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",11.445833365122477,"µg/m³","2024-10-25T03:00:00Z","2024-10-24T22:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",12.470833460489908,"µg/m³","2024-10-25T04:00:00Z","2024-10-24T23:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",13.495833396911621,"µg/m³","2024-10-25T05:00:00Z","2024-10-25T00:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",11.62500007947286,"µg/m³","2024-10-25T06:00:00Z","2024-10-25T01:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",17.24090914292769,"µg/m³","2024-10-25T07:00:00Z","2024-10-25T02:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",18.958333333333332,"µg/m³","2024-10-25T08:00:00Z","2024-10-25T03:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",16.070833524068195,"µg/m³","2024-10-25T09:00:00Z","2024-10-25T04:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",15.141666809717814,"µg/m³","2024-10-25T10:00:00Z","2024-10-25T05:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",25.478571483067103,"µg/m³","2024-10-25T15:00:00Z","2024-10-25T10:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",28.162499745686848,"µg/m³","2024-10-25T16:00:00Z","2024-10-25T11:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",26.220833381017048,"µg/m³","2024-10-25T17:00:00Z","2024-10-25T12:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",20.675000031789143,"µg/m³","2024-10-25T18:00:00Z","2024-10-25T13:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",20,"µg/m³","2024-10-25T19:00:00Z","2024-10-25T14:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",16.559722026189167,"µg/m³","2024-10-25T20:00:00Z","2024-10-25T15:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",12.854166666666666,"µg/m³","2024-10-25T21:00:00Z","2024-10-25T16:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",21.820833206176758,"µg/m³","2024-10-25T22:00:00Z","2024-10-25T17:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",24.291666666666668,"µg/m³","2024-10-25T23:00:00Z","2024-10-25T18:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",22.248611291249592,"µg/m³","2024-10-26T00:00:00Z","2024-10-25T19:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",23.700000286102295,"µg/m³","2024-10-26T01:00:00Z","2024-10-25T20:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",17.69583336512248,"µg/m³","2024-10-26T02:00:00Z","2024-10-25T21:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",13.212500015894571,"µg/m³","2024-10-26T03:00:00Z","2024-10-25T22:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",11.558333396911621,"µg/m³","2024-10-26T04:00:00Z","2024-10-25T23:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",12.233333269755045,"µg/m³","2024-10-26T05:00:00Z","2024-10-26T00:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",11.241666555404663,"µg/m³","2024-10-26T06:00:00Z","2024-10-26T01:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",9.37916668256124,"µg/m³","2024-10-26T07:00:00Z","2024-10-26T02:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",9.049999952316284,"µg/m³","2024-10-26T08:00:00Z","2024-10-26T03:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",10.445833206176758,"µg/m³","2024-10-26T09:00:00Z","2024-10-26T04:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",10.145833174387613,"µg/m³","2024-10-26T10:00:00Z","2024-10-26T05:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",13.81666668256124,"µg/m³","2024-10-26T15:00:00Z","2024-10-26T10:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",14.791666666666666,"µg/m³","2024-10-26T16:00:00Z","2024-10-26T11:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",20.59583314259847,"µg/m³","2024-10-26T17:00:00Z","2024-10-26T12:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",28.82833366394043,"µg/m³","2024-10-26T18:00:00Z","2024-10-26T13:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",24.479167143503826,"µg/m³","2024-10-26T19:00:00Z","2024-10-26T14:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",23.71250041325887,"µg/m³","2024-10-26T20:00:00Z","2024-10-26T15:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",20.09583330154419,"µg/m³","2024-10-26T21:00:00Z","2024-10-26T16:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",23.566666497124565,"µg/m³","2024-10-27T06:00:00Z","2024-10-27T01:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",19.416666507720947,"µg/m³","2024-10-27T07:00:00Z","2024-10-27T02:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",16.600000222524006,"µg/m³","2024-10-27T08:00:00Z","2024-10-27T03:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",13.09583322207133,"µg/m³","2024-10-27T09:00:00Z","2024-10-27T04:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",10.141666650772095,"µg/m³","2024-10-27T10:00:00Z","2024-10-27T05:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",8.516666571299234,"µg/m³","2024-10-27T11:00:00Z","2024-10-27T06:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",9.40416669845581,"µg/m³","2024-10-27T12:00:00Z","2024-10-27T07:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",11.695833444595337,"µg/m³","2024-10-27T13:00:00Z","2024-10-27T08:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",22.65000009536743,"µg/m³","2024-10-27T18:00:00Z","2024-10-27T13:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",24.266666412353516,"µg/m³","2024-10-27T19:00:00Z","2024-10-27T14:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",15.562500238418579,"µg/m³","2024-10-27T21:00:00Z","2024-10-27T16:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",20.27500009536743,"µg/m³","2024-10-27T22:00:00Z","2024-10-27T17:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",21.166666666666668,"µg/m³","2024-10-27T23:00:00Z","2024-10-27T18:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",24.13333336512248,"µg/m³","2024-10-28T00:00:00Z","2024-10-27T19:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",22.75833336512248,"µg/m³","2024-10-28T01:00:00Z","2024-10-27T20:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",21.133333285649616,"µg/m³","2024-10-28T02:00:00Z","2024-10-27T21:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",15.40833330154419,"µg/m³","2024-10-28T03:00:00Z","2024-10-27T22:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",18.416666666666668,"µg/m³","2024-10-28T04:00:00Z","2024-10-27T23:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",17.600000381469727,"µg/m³","2024-10-28T05:00:00Z","2024-10-28T00:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",12.929166714350382,"µg/m³","2024-10-28T06:00:00Z","2024-10-28T01:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",13.362499952316284,"µg/m³","2024-10-28T07:00:00Z","2024-10-28T02:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",11.737500031789144,"µg/m³","2024-10-28T08:00:00Z","2024-10-28T03:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",9.175000031789144,"µg/m³","2024-10-28T09:00:00Z","2024-10-28T04:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",9.012499968210856,"µg/m³","2024-10-28T10:00:00Z","2024-10-28T05:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",8.274999936421713,"µg/m³","2024-10-28T11:00:00Z","2024-10-28T06:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",9.741666714350382,"µg/m³","2024-10-28T12:00:00Z","2024-10-28T07:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",11,"µg/m³","2024-10-28T13:00:00Z","2024-10-28T08:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",18.81666652361552,"µg/m³","2024-10-28T15:00:00Z","2024-10-28T10:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",13.276388883590698,"µg/m³","2024-10-28T16:00:00Z","2024-10-28T11:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",13.433333237965902,"µg/m³","2024-10-28T17:00:00Z","2024-10-28T12:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",13.137499968210856,"µg/m³","2024-10-28T18:00:00Z","2024-10-28T13:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",13.945833285649618,"µg/m³","2024-10-28T19:00:00Z","2024-10-28T14:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",15.459090926430441,"µg/m³","2024-10-28T20:00:00Z","2024-10-28T15:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",24.0625,"µg/m³","2024-10-28T21:00:00Z","2024-10-28T16:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",23.81666644414266,"µg/m³","2024-10-28T22:00:00Z","2024-10-28T17:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",24.144444359673393,"µg/m³","2024-10-28T23:00:00Z","2024-10-28T18:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",15.372222264607748,"µg/m³","2024-10-29T00:00:00Z","2024-10-28T19:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",15.204166571299234,"µg/m³","2024-10-29T01:00:00Z","2024-10-28T20:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",13.229166587193808,"µg/m³","2024-10-29T02:00:00Z","2024-10-28T21:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",16.943055470784504,"µg/m³","2024-10-29T03:00:00Z","2024-10-28T22:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",17.079166571299236,"µg/m³","2024-10-29T04:00:00Z","2024-10-28T23:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",17.670833031336468,"µg/m³","2024-10-29T05:00:00Z","2024-10-29T00:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",14.886363462968307,"µg/m³","2024-10-29T06:00:00Z","2024-10-29T01:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",16.649999777475994,"µg/m³","2024-10-29T07:00:00Z","2024-10-29T02:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",17.954166650772095,"µg/m³","2024-10-29T08:00:00Z","2024-10-29T03:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",14.300000031789144,"µg/m³","2024-10-29T09:00:00Z","2024-10-29T04:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",12.725000063578287,"µg/m³","2024-10-29T10:00:00Z","2024-10-29T05:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",13.94166668256124,"µg/m³","2024-10-29T11:00:00Z","2024-10-29T06:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",11.724999984105429,"µg/m³","2024-10-29T12:00:00Z","2024-10-29T07:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",10,"µg/m³","2024-10-29T13:00:00Z","2024-10-29T08:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",14.59166669845581,"µg/m³","2024-10-29T16:00:00Z","2024-10-29T11:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",14.354166666666666,"µg/m³","2024-10-29T17:00:00Z","2024-10-29T12:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",13.791666666666666,"µg/m³","2024-10-29T18:00:00Z","2024-10-29T13:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",14.741666634877523,"µg/m³","2024-10-29T19:00:00Z","2024-10-29T14:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",15.37500007947286,"µg/m³","2024-10-29T20:00:00Z","2024-10-29T15:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",16.184722185134888,"µg/m³","2024-10-29T21:00:00Z","2024-10-29T16:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",13.131944417953491,"µg/m³","2024-10-29T22:00:00Z","2024-10-29T17:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",13.166666666666666,"µg/m³","2024-10-29T23:00:00Z","2024-10-29T18:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",15.027777830759684,"µg/m³","2024-10-30T00:00:00Z","2024-10-29T19:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",19.145833492279053,"µg/m³","2024-10-30T01:00:00Z","2024-10-29T20:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",14.37499992052714,"µg/m³","2024-10-30T02:00:00Z","2024-10-29T21:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",17,"µg/m³","2024-10-30T05:00:00Z","2024-10-30T00:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",15.462500015894571,"µg/m³","2024-10-30T06:00:00Z","2024-10-30T01:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",16.787500143051147,"µg/m³","2024-10-30T07:00:00Z","2024-10-30T02:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",17.791666825612385,"µg/m³","2024-10-30T08:00:00Z","2024-10-30T03:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",17.541666348775227,"µg/m³","2024-10-30T09:00:00Z","2024-10-30T04:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",17.787499745686848,"µg/m³","2024-10-30T10:00:00Z","2024-10-30T05:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",15.479166905085245,"µg/m³","2024-10-30T11:00:00Z","2024-10-30T06:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",15.858333110809326,"µg/m³","2024-10-30T12:00:00Z","2024-10-30T07:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",18.05833339691162,"µg/m³","2024-10-30T13:00:00Z","2024-10-30T08:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",14.529629707336426,"µg/m³","2024-10-30T18:00:00Z","2024-10-30T13:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",13.3125,"µg/m³","2024-10-30T19:00:00Z","2024-10-30T14:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",19.027272831309926,"µg/m³","2024-10-30T20:00:00Z","2024-10-30T15:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",22.345833381017048,"µg/m³","2024-10-30T21:00:00Z","2024-10-30T16:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",22.8125,"µg/m³","2024-10-30T22:00:00Z","2024-10-30T17:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",22.96666669845581,"µg/m³","2024-10-30T23:00:00Z","2024-10-30T18:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",17.301388661066692,"µg/m³","2024-10-31T00:00:00Z","2024-10-30T19:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",12.52916661898295,"µg/m³","2024-10-31T01:00:00Z","2024-10-30T20:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",13.40833338101705,"µg/m³","2024-10-31T02:00:00Z","2024-10-30T21:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",14.508333365122477,"µg/m³","2024-10-31T03:00:00Z","2024-10-30T22:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",13.837500015894571,"µg/m³","2024-10-31T04:00:00Z","2024-10-30T23:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",11.916666746139526,"µg/m³","2024-10-31T05:00:00Z","2024-10-31T00:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
3175328,"Hilton","pm1",12.641666571299234,"µg/m³","2024-10-31T06:00:00Z","2024-10-31T01:00:00-05:00","America/Guayaquil",-2.159281398303954,-79.89789310719081,,,,"Mayaan","AirGradient"
